Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
110,110,fab1/46/7,36-37,,,0,1,0
111,111,fab1/46/8,36-37,,,0,1,0
2148,100,fab1/47/1,36-37,,,1,1,0
2149,101,fab1/47/2,36-37,,,1,1,0
2150,102,fab1/47/3,36-37,,,1,1,0
2151,103,fab1/47/4,36-37,,,1,1,0
100,100,fab1/47/5,36-37,,,0,1,0
101,101,fab1/47/6,36-37,,,0,1,0
102,102,fab1/47/7,36-37,,,0,1,0
103,103,fab1/47/8,36-37,,,0,1,0
2144,96,fab1/48/1,36-37,,,1,1,0
2145,97,fab1/48/2,36-37,,,1,1,0
2146,98,fab1/48/3,36-37,,,1,1,0
2147,99,fab1/48/4,36-37,,,1,1,0
96,96,fab1/48/5,36-37,,,0,1,0
97,97,fab1/48/6,36-37,,,0,1,0
98,98,fab1/48/7,36-37,,,0,1,0
99,99,fab1/48/8,36-37,,,0,1,0
28,28,fab1/5/1,36-37,,,0,1,0
29,29,fab1/5/2,36-37,,,0,1,0
30,30,fab1/5/3,36-37,,,0,1,0
31,31,fab1/5/4,36-37,,,0,1,0
2076,28,fab1/5/5,36-37,,,1,1,0
2077,29,fab1/5/6,36-37,,,1,1,0
2078,30,fab1/5/7,36-37,,,1,1,0
2079,31,fab1/5/8,36-37,,,1,1,0
24,24,fab1/6/1,36-37,,,0,1,0
25,25,fab1/6/2,36-37,,,0,1,0
26,26,fab1/6/3,36-37,,,0,1,0
27,27,fab1/6/4,36-37,,,0,1,0
2072,24,fab1/6/5,36-37,,,1,1,0
2073,25,fab1/6/6,36-37,,,1,1,0
2074,26,fab1/6/7,36-37,,,1,1,0
2075,27,fab1/6/8,36-37,,,1,1,0
16,16,fab1/7/1,36-37,,,0,1,0
17,17,fab1/7/2,36-37,,,0,1,0
18,18,fab1/7/3,36-37,,,0,1,0
19,19,fab1/7/4,36-37,,,0,1,0
2064,16,fab1/7/5,36-37,,,1,1,0
