Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
2457,409,fab1/51/1,36-37-42,,,3,1,0
357,357,fab1/51/2,36-37-42,,,1,1,0
2201,153,fab1/51/3,36-37-42,,,2,1,0
101,101,fab1/51/4,36-37-42,,,0,1,0
2461,413,fab1/51/5,36-37-42,,,3,1,0
353,353,fab1/51/6,36-37-42,,,1,1,0
2205,157,fab1/51/7,36-37-42,,,2,1,0
97,97,fab1/51/8,36-37-42,,,0,1,0
2449,401,fab1/52/1,36-37-42,,,3,1,0
365,365,fab1/52/2,36-37-42,,,1,1,0
2193,145,fab1/52/3,36-37-42,,,2,1,0
109,109,fab1/52/4,36-37-42,,,0,1,0
2453,405,fab1/52/5,36-37-42,,,3,1,0
361,361,fab1/52/6,36-37-42,,,1,1,0
2197,149,fab1/52/7,36-37-42,,,2,1,0
105,105,fab1/52/8,36-37-42,,,0,1,0
2202,154,fab1/53/1,36-37-42,,,2,1,0
102,102,fab1/53/2,36-37-42,,,0,1,0
2458,410,fab1/53/3,36-37-42,,,3,1,0
358,358,fab1/53/4,36-37-42,,,1,1,0
2206,158,fab1/53/5,36-37-42,,,2,1,0
98,98,fab1/53/6,36-37-42,,,0,1,0
2462,414,fab1/53/7,36-37-42,,,3,1,0
354,354,fab1/53/8,36-37-42,,,1,1,0
2194,146,fab1/54/1,36-37-42,,,2,1,0
110,110,fab1/54/2,36-37-42,,,0,1,0
2450,402,fab1/54/3,36-37-42,,,3,1,0
366,366,fab1/54/4,36-37-42,,,1,1,0
2198,150,fab1/54/5,36-37-42,,,2,1,0
106,106,fab1/54/6,36-37-42,,,0,1,0
2454,406,fab1/54/7,36-37-42,,,3,1,0
362,362,fab1/54/8,36-37-42,,,1,1,0
2203,155,fab1/55/1,36-37-42,,,2,1,0
103,103,fab1/55/2,36-37-42,,,0,1,0
2459,411,fab1/55/3,36-37-42,,,3,1,0
359,359,fab1/55/4,36-37-42,,,1,1,0
2207,159,fab1/55/5,36-37-42,,,2,1,0
99,99,fab1/55/6,36-37-42,,,0,1,0
2463,415,fab1/55/7,36-37-42,,,3,1,0
355,355,fab1/55/8,36-37-42,,,1,1,0
2195,147,fab1/56/1,36-37-42,,,2,1,0
111,111,fab1/56/2,36-37-42,,,0,1,0
2451,403,fab1/56/3,36-37-42,,,3,1,0
367,367,fab1/56/4,36-37-42,,,1,1,0
2199,151,fab1/56/5,36-37-42,,,2,1,0
107,107,fab1/56/6,36-37-42,,,0,1,0
2455,407,fab1/56/7,36-37-42,,,3,1,0
363,363,fab1/56/8,36-37-42,,,1,1,0
2440,392,fab1/57/1,36-37-42,,,3,1,0
372,372,fab1/57/2,36-37-42,,,1,1,0
2186,138,fab1/57/3,36-37-42,,,2,1,0
118,118,fab1/57/4,36-37-42,,,0,1,0
2444,396,fab1/57/5,36-37-42,,,3,1,0
368,368,fab1/57/6,36-37-42,,,1,1,0
2190,142,fab1/57/7,36-37-42,,,2,1,0
114,114,fab1/57/8,36-37-42,,,0,1,0
2432,384,fab1/58/1,36-37-42,,,3,1,0
380,380,fab1/58/2,36-37-42,,,1,1,0
2178,130,fab1/58/3,36-37-42,,,2,1,0
126,126,fab1/58/4,36-37-42,,,0,1,0
2436,388,fab1/58/5,36-37-42,,,3,1,0
376,376,fab1/58/6,36-37-42,,,1,1,0
2182,134,fab1/58/7,36-37-42,,,2,1,0
122,122,fab1/58/8,36-37-42,,,0,1,0
2441,393,fab1/59/1,36-37-42,,,3,1,0
373,373,fab1/59/2,36-37-42,,,1,1,0
2187,139,fab1/59/3,36-37-42,,,2,1,0
119,119,fab1/59/4,36-37-42,,,0,1,0
2445,397,fab1/59/5,36-37-42,,,3,1,0
